"url","user","problem"
"https://www.hackerrank.com/rest/contests/master/challenges/deforestation-1/hackers/harshnikam4536/download_solution","harshnikam4536","deforestation-1"
"https://www.hackerrank.com/rest/contests/master/challenges/bob-and-ben/hackers/harshnikam4536/download_solution","harshnikam4536","bob-and-ben"
"https://www.hackerrank.com/rest/contests/master/challenges/tower-breakers-the-final-battle-1/hackers/harshnikam4536/download_solution","harshnikam4536","tower-breakers-the-final-battle-1"
"https://www.hackerrank.com/rest/contests/master/challenges/simple-game/hackers/harshnikam4536/download_solution","harshnikam4536","simple-game"
"https://www.hackerrank.com/rest/contests/master/challenges/permutation-game/hackers/harshnikam4536/download_solution","harshnikam4536","permutation-game"
"https://www.hackerrank.com/rest/contests/master/challenges/move-the-coins/hackers/harshnikam4536/download_solution","harshnikam4536","move-the-coins"
"https://www.hackerrank.com/rest/contests/master/challenges/benders-play/hackers/harshnikam4536/download_solution","harshnikam4536","benders-play"
"https://www.hackerrank.com/rest/contests/master/challenges/newyear-game/hackers/harshnikam4536/download_solution","harshnikam4536","newyear-game"
"https://www.hackerrank.com/rest/contests/master/challenges/stone-piles/hackers/harshnikam4536/download_solution","harshnikam4536","stone-piles"
"https://www.hackerrank.com/rest/contests/master/challenges/chocolate-game/hackers/harshnikam4536/download_solution","harshnikam4536","chocolate-game"
"https://www.hackerrank.com/rest/contests/master/challenges/the-prime-game/hackers/harshnikam4536/download_solution","harshnikam4536","the-prime-game"
"https://www.hackerrank.com/rest/contests/master/challenges/vertical-rooks/hackers/harshnikam4536/download_solution","harshnikam4536","vertical-rooks"
"https://www.hackerrank.com/rest/contests/master/challenges/half/hackers/harshnikam4536/download_solution","harshnikam4536","half"
"https://www.hackerrank.com/rest/contests/master/challenges/taste-of-win/hackers/harshnikam4536/download_solution","harshnikam4536","taste-of-win"
"https://www.hackerrank.com/rest/contests/master/challenges/walking-the-approximate-longest-path/hackers/harshnikam4536/download_solution","harshnikam4536","walking-the-approximate-longest-path"
"https://www.hackerrank.com/rest/contests/master/challenges/sams-puzzle/hackers/harshnikam4536/download_solution","harshnikam4536","sams-puzzle"
"https://www.hackerrank.com/rest/contests/master/challenges/spies-revised/hackers/harshnikam4536/download_solution","harshnikam4536","spies-revised"
"https://www.hackerrank.com/rest/contests/master/challenges/tbsp/hackers/harshnikam4536/download_solution","harshnikam4536","tbsp"
"https://www.hackerrank.com/rest/contests/master/challenges/prime-date/hackers/harshnikam4536/download_solution","harshnikam4536","prime-date"
"https://www.hackerrank.com/rest/contests/master/challenges/minimum-operations/hackers/harshnikam4536/download_solution","harshnikam4536","minimum-operations"
"https://www.hackerrank.com/rest/contests/master/challenges/strings-xor/hackers/harshnikam4536/download_solution","harshnikam4536","strings-xor"
"https://www.hackerrank.com/rest/contests/master/challenges/zig-zag-sequence/hackers/harshnikam4536/download_solution","harshnikam4536","zig-zag-sequence"
"https://www.hackerrank.com/rest/contests/master/challenges/smart-number/hackers/harshnikam4536/download_solution","harshnikam4536","smart-number"
